text,sentence_idx,abstract_idx,label,predicted
outstand,48,7,O,O
optoelectr,48,7,O,O
properti,48,7,O,O
.,48,7,O,O
howev,49,7,O,O
",",49,7,O,O
the,49,7,O,O
extrem,49,7,O,O
undesir,49,7,O,O
instabl,49,7,O,O
significantli,49,7,O,O
hinder,49,7,O,O
their,49,7,O,O
develop,49,7,O,O
and,49,7,O,O
further,49,7,O,O
commerci,49,7,O,O
process,49,7,I,I
.,49,7,O,O
a,50,7,O,O
novel,50,7,O,O
tin-bas,50,7,O,O
reduced-dimension,50,7,O,O
(,50,7,O,O
quasi-2d,50,7,O,O
),50,7,O,O
perovskit,50,7,B,B
is,50,7,O,O
report,50,7,O,O
here,50,7,O,O
by,50,7,O,O
use,50,7,O,O
5-ammoniumvaler,50,7,O,O
acid,50,7,O,O
(,50,7,O,O
5-ava+,50,7,O,O
),50,7,O,O
as,50,7,O,O
the,50,7,O,O
organ,50,7,O,O
spacer,50,7,O,O
.,50,7,O,O
it,51,7,O,O
is,51,7,O,O
demonstr,51,7,O,O
that,51,7,O,O
by,51,7,O,O
introduc,51,7,O,O
appropri,51,7,O,O
amount,51,7,O,O
of,51,7,O,O
ammonium,51,7,O,O
chlorid,51,7,O,O
(,51,7,O,O
nh4cl,51,7,O,O
),51,7,O,O
as,51,7,O,O
addit,51,7,O,O
",",51,7,O,O
highli,51,7,O,O
vertic,51,7,O,O
orient,51,7,O,O
tin-bas,51,7,O,O
quasi-2d,51,7,O,O
perovskit,51,7,B,B
film,51,7,O,O
are,51,7,O,O
obtain,51,7,O,O
",",51,7,O,O
which,51,7,O,O
is,51,7,O,O
prove,51,7,O,O
through,51,7,O,O
the,51,7,O,O
graze,51,7,O,O
incid,51,7,O,O
wide-angl,51,7,O,O
x-ray,51,7,O,O
scatter,51,7,O,O
character,51,7,O,O
.,51,7,O,O
in,52,7,O,O
particular,52,7,O,O
",",52,7,O,O
thi,52,7,O,O
approach,52,7,O,O
is,52,7,O,O
confirm,52,7,O,O
to,52,7,O,O
be,52,7,O,O
a,52,7,O,O
univers,52,7,O,O
method,52,7,O,O
to,52,7,O,O
deliv,52,7,O,O
highli,52,7,O,O
vertic,52,7,O,O
orient,52,7,O,O
tin-bas,52,7,O,O
quasi-2d,52,7,O,O
perovskit,52,7,B,B
with,52,7,O,O
variou,52,7,O,O
spacer,52,7,O,O
.,52,7,O,O
the,53,7,O,O
highli,53,7,O,O
order,53,7,O,O
vertic,53,7,O,O
orient,53,7,O,O
perovskit,53,7,B,B
film,53,7,O,O
significantli,53,7,O,O
improv,53,7,I,I
the,53,7,O,O
charg,53,7,O,O
collect,53,7,O,O
effici,53,7,O,O
between,53,7,O,O
two,53,7,O,O
electrod,53,7,O,O
.,53,7,O,O
with,54,7,O,O
the,54,7,O,O
optim,54,7,O,O
nh4cl,54,7,O,O
concentr,54,7,O,O
",",54,7,O,O
the,54,7,O,O
solar,54,7,O,O
cell,54,7,O,O
employ,54,7,O,O
quasi-2d,54,7,O,O
perovskit,54,7,B,B
",",54,7,O,O
ava2fan−1snni3n+1,54,7,B,B
(,54,7,O,O
<,54,7,O,O
n,54,7,O,O
>,54,7,O,O
=,54,7,O,O
5,54,7,O,O
),54,7,O,O
",",54,7,O,O
as,54,7,O,O
light,54,7,O,O
absorb,54,7,O,O
deliv,54,7,O,O
a,54,7,O,O
power,54,7,O,O
convers,54,7,O,O
effici,54,7,O,O
up,54,7,O,O
to,54,7,O,O
8.71,54,7,O,O
%,54,7,O,O
.,54,7,O,O
the,55,7,O,O
work,55,7,O,O
pave,55,7,O,O
the,55,7,O,O
way,55,7,O,O
for,55,7,O,O
further,55,7,O,O
employ,55,7,O,O
highli,55,7,O,O
vertic,55,7,O,O
orient,55,7,O,O
tin-bas,55,7,O,O
quasi-2d,55,7,O,O
perovskit,55,7,B,B
film,55,7,O,O
for,55,7,O,O
highli,55,7,O,O
effici,55,7,O,O
and,55,7,O,O
stabl,55,7,O,O
photovolta,55,7,O,O
.,55,7,O,O
to,56,8,O,O
improv,56,8,I,I
the,56,8,O,O
photovolta,56,8,O,O
perform,56,8,O,O
(,56,8,O,O
both,56,8,O,O
effici,56,8,O,O
and,56,8,O,O
stabil,56,8,O,O
),56,8,O,O
in,56,8,O,O
hybrid,56,8,O,O
organic–inorgan,56,8,O,O
halid,56,8,O,O
perovskit,56,8,B,B
solar,56,8,O,O
cell,56,8,O,O
",",56,8,O,O
perovskit,56,8,B,B
lattic,56,8,O,O
distort,56,8,O,O
is,56,8,O,O
investig,56,8,O,O
with,56,8,O,O
regard,56,8,O,O
to,56,8,O,O
residu,56,8,O,O
stress,56,8,O,O
(,56,8,O,O
and,56,8,O,O
strain,56,8,O,O
),56,8,O,O
in,56,8,O,O
the,56,8,O,O
polycrystallin,56,8,O,O
thin,56,8,O,O
film,56,8,O,O
.,56,8,O,O
it,57,8,O,O
is,57,8,O,O
reveal,57,8,O,O
that,57,8,O,O
residu,57,8,O,O
stress,57,8,O,O
is,57,8,O,O
concentr,57,8,O,O
at,57,8,O,O
the,57,8,O,O
surfac,57,8,O,O
of,57,8,O,O
the,57,8,O,O
as-prepar,57,8,O,O
film,57,8,O,O
",",57,8,O,O
and,57,8,O,O
an,57,8,O,O
effici,57,8,O,O
method,57,8,O,O
is,57,8,O,O
further,57,8,O,O
develop,57,8,O,O
to,57,8,O,O
releas,57,8,O,O
thi,57,8,O,O
interfaci,57,8,O,O
stress,57,8,O,O
by,57,8,O,O
a,57,8,O,O
site,57,8,O,O
cation,57,8,O,O
alloy,57,8,O,O
.,57,8,O,O
thi,58,8,O,O
result,58,8,O,O
in,58,8,O,O
lattic,58,8,O,O
reconstruct,58,8,O,O
at,58,8,O,O
the,58,8,O,O
surfac,58,8,O,O
of,58,8,O,O
polycrystallin,58,8,O,O
thin,58,8,O,O
film,58,8,O,O
",",58,8,O,O
which,58,8,O,O
in,58,8,O,O
turn,58,8,O,O
result,58,8,O,O
in,58,8,O,O
low,58,8,O,O
elast,58,8,O,O
modulu,58,8,O,O
.,58,8,O,O
thu,59,8,O,O
",",59,8,O,O
a,59,8,O,O
“,59,8,O,O
bone-joint,59,8,O,O
”,59,8,O,O
configur,59,8,O,O
is,59,8,O,O
construct,59,8,O,O
within,59,8,O,O
the,59,8,O,O
interfac,59,8,O,O
between,59,8,O,O
the,59,8,O,O
absorb,59,8,O,O
and,59,8,O,O
the,59,8,O,O
carrier,59,8,O,O
transport,59,8,O,O
layer,59,8,O,O
",",59,8,O,O
which,59,8,O,O
improv,59,8,I,I
devic,59,8,O,O
perform,59,8,O,O
substanti,59,8,O,O
.,59,8,O,O
the,60,8,O,O
result,60,8,O,O
photovolta,60,8,O,O
devic,60,8,O,O
exhibit,60,8,O,O
an,60,8,O,O
effici,60,8,O,O
of,60,8,O,O
21.48,60,8,O,O
%,60,8,O,O
with,60,8,O,O
good,60,8,O,O
humid,60,8,O,O
stabil,60,8,O,O
and,60,8,O,O
improv,60,8,I,I
resist,60,8,O,O
against,60,8,O,O
thermal,60,8,O,O
cycl,60,8,O,O
.,60,8,O,O
spiro-link,61,9,O,O
compound,61,9,O,O
have,61,9,O,O
been,61,9,O,O
use,61,9,O,O
as,61,9,O,O
benchmark,61,9,O,O
hole-transport,61,9,O,O
materi,61,9,O,O
(,61,9,O,O
htm,61,9,O,O
),61,9,O,O
for,61,9,O,O
the,61,9,O,O
construct,61,9,O,O
of,61,9,O,O
effici,61,9,O,O
normal,61,9,O,O
architectur,61,9,O,O
(,61,9,O,O
n-i-p,61,9,O,O
),61,9,O,O
perovskit,61,9,B,B
solar,61,9,O,O
cell,61,9,O,O
(,61,9,O,O
psc,61,9,O,O
),61,9,O,O
.,61,9,O,O
howev,62,9,O,O
",",62,9,O,O
the,62,9,O,O
heavi,62,9,O,O
relianc,62,9,O,O
on,62,9,O,O
the,62,9,O,O
use,62,9,O,O
of,62,9,O,O
dopant,62,9,O,O
not,62,9,O,O
onli,62,9,O,O
complic,62,9,O,O
the,62,9,O,O
devic,62,9,O,O
fabric,62,9,I,I
but,62,9,O,O
impos,62,9,O,O
long-term,62,9,O,O
stabil,62,9,O,O
concern,62,9,O,O
of,62,9,O,O
the,62,9,O,O
devic,62,9,O,O
.,62,9,O,O
herein,63,9,O,O
",",63,9,O,O
it,63,9,O,O
is,63,9,O,O
report,63,9,O,O
that,63,9,O,O
solution-process,63,9,O,O
dopant-fre,63,9,O,O
spiro,63,9,O,O
molecul,63,9,O,O
can,63,9,O,O
serv,63,9,O,O
as,63,9,O,O
superior,63,9,O,O
htm,63,9,O,O
to,63,9,O,O
fabric,63,9,I,I
effici,63,9,O,O
invert,63,9,O,O
(,63,9,O,O
p-i-n,63,9,O,O
),63,9,O,O
psc,63,9,O,O
.,63,9,O,O
ration,64,9,O,O
choic,64,9,O,O
of,64,9,O,O
orthogon,64,9,O,O
solvent,64,9,O,O
allow,64,9,O,O
us,64,9,O,O
to,64,9,O,O
solut,64,9,O,O
deposit,64,9,O,O
uniform,64,9,O,O
and,64,9,O,O
pinhole-fre,64,9,O,O
perovskit,64,9,B,B
film,64,9,O,O
without,64,9,O,O
compromis,64,9,O,O
the,64,9,O,O
hole-extract,64,9,O,O
capabl,64,9,O,O
of,64,9,O,O
the,64,9,O,O
spiro-bas,64,9,O,O
interfac,64,9,O,O
layer,64,9,O,O
.,64,9,O,O
to,65,9,O,O
illustr,65,9,O,O
the,65,9,O,O
gener,65,9,O,O
of,65,9,O,O
the,65,9,O,O
strategi,65,9,O,O
",",65,9,O,O
three,65,9,O,O
spiro-link,65,9,O,O
molecul,65,9,O,O
are,65,9,O,O
investig,65,9,O,O
side,65,9,O,O
by,65,9,O,O
side,65,9,O,O
as,65,9,O,O
htm,65,9,O,O
in,65,9,O,O
one-step,65,9,O,O
solution-process,65,9,O,O
ch3nh3pbi3,65,9,B,B
psc,65,9,O,O
.,65,9,O,O
due,66,9,O,O
to,66,9,O,O
the,66,9,O,O
favor,66,9,O,O
energy-level,66,9,O,O
align,66,9,O,O
and,66,9,O,O
high,66,9,O,O
hole,66,9,O,O
mobil,66,9,O,O
",",66,9,O,O
solar,66,9,O,O
cell,66,9,O,O
base,66,9,O,O
on,66,9,O,O
the,66,9,O,O
htm,66,9,O,O
of,66,9,O,O
spiro-ttb,66,9,O,O
yield,66,9,O,O
a,66,9,O,O
high,66,9,O,O
effici,66,9,O,O
of,66,9,O,O
18.38,66,9,B,B
%,66,9,O,O
with,66,9,O,O
open-circuit,66,9,O,O
voltag,66,9,O,O
(,66,9,O,O
voc,66,9,O,O
),66,9,O,O
up,66,9,O,O
to,66,9,O,O
1.09,66,9,O,O
v.,66,9,O,O
these,66,9,O,O
result,66,9,O,O
suggest,66,9,O,O
that,66,9,O,O
small,66,9,O,O
molecular,66,9,O,O
htm,66,9,O,O
commonli,66,9,O,O
develop,66,9,O,O
for,66,9,O,O
normal,66,9,O,O
structur,66,9,O,O
devic,66,9,O,O
can,66,9,O,O
be,66,9,O,O
of,66,9,O,O
great,66,9,O,O
potenti,66,9,O,O
to,66,9,O,O
fabric,66,9,I,I
cost-effect,66,9,O,O
and,66,9,O,O
highli,66,9,O,O
effici,66,9,O,O
invert,66,9,O,O
psc,66,9,O,O
.,66,9,O,O
the,67,10,O,O
all-inorgan,67,10,O,O
α-cspbi3,67,10,B,B
perovskit,67,10,B,B
with,67,10,O,O
superb,67,10,O,O
thermal,67,10,O,O
stabil,67,10,O,O
and,67,10,O,O
suitabl,67,10,O,O
band,67,10,O,O
gap,67,10,O,O
for,67,10,O,O
light,67,10,O,O
harvest,67,10,O,O
ha,67,10,O,O
been,67,10,O,O
consid,67,10,O,O
as,67,10,O,O
a,67,10,O,O
promis,67,10,O,O
candid,67,10,O,O
for,67,10,O,O
effici,67,10,O,O
perovskit,67,10,B,B
solar,67,10,O,O
cell,67,10,O,O
(,67,10,O,O
psc,67,10,O,O
),67,10,O,O
.,67,10,O,O
howev,68,10,O,O
",",68,10,O,O
the,68,10,O,O
photoact,68,10,O,O
black,68,10,O,O
α-cspbi3,68,10,B,B
is,68,10,O,O
thermodynam,68,10,O,O
unstabl,68,10,O,O
and,68,10,O,O
transform,68,10,O,O
spontan,68,10,O,O
into,68,10,O,O
nonphotoact,68,10,O,O
yellow,68,10,O,O
δ-phase,68,10,O,O
at,68,10,O,O
room,68,10,O,O
temperatur,68,10,O,O
.,68,10,O,O
herein,69,10,O,O
",",69,10,O,O
a,69,10,O,O
facil,69,10,O,O
method,69,10,O,O
is,69,10,O,O
report,69,10,O,O
to,69,10,O,O
prepar,69,10,I,I
α-cspbi3,69,10,B,B
perovskit,69,10,B,B
film,69,10,O,O
with,69,10,O,O
high,69,10,O,O
stabil,69,10,O,O
at,69,10,O,O
room,69,10,O,O
temperatur,69,10,O,O
by,69,10,O,O
mix,69,10,O,O
a,69,10,O,O
small,69,10,O,O
amount,69,10,O,O
of,69,10,O,O
ascorb,69,10,O,O
acid,69,10,O,O
(,69,10,O,O
aa,69,10,O,O
),69,10,O,O
in,69,10,O,O
the,69,10,O,O
cspbi3,69,10,B,B
precursor,69,10,O,O
solut,69,10,O,O
.,69,10,O,O
it,70,10,O,O
is,70,10,O,O
reveal,70,10,O,O
that,70,10,O,O
the,70,10,O,O
interact,70,10,O,O
of,70,10,O,O
aa,70,10,O,O
with,70,10,O,O
the,70,10,O,O
cspbi3,70,10,B,B
precursor,70,10,O,O
could,70,10,O,O
effect,70,10,O,O
inhibit,70,10,O,O
the,70,10,O,O
rapid,70,10,O,O
crystal,70,10,O,O
of,70,10,O,O
cspbi3,70,10,B,B
and,70,10,O,O
reduc,70,10,O,O
the,70,10,O,O
size,70,10,O,O
of,70,10,O,O
the,70,10,O,O
coordin,70,10,O,O
colloid,70,10,O,O
",",70,10,O,O
and,70,10,O,O
thu,70,10,O,O
decreas,70,10,O,O
the,70,10,O,O
grain,70,10,O,O
size,70,10,O,O
of,70,10,O,O
cspbi3,70,10,B,B
for,70,10,O,O
prepar,70,10,I,I
long-term,70,10,O,O
stabl,70,10,O,O
α-cspbi3,70,10,B,B
film,70,10,O,O
.,70,10,O,O
perovskit,71,11,B,B
silicon,71,11,O,O
tandem,71,11,O,O
solar,71,11,O,O
cell,71,11,O,O
are,71,11,O,O
a,71,11,O,O
promis,71,11,O,O
technolog,71,11,O,O
to,71,11,O,O
overcom,71,11,O,O
the,71,11,O,O
effici,71,11,O,O
limit,71,11,O,O
of,71,11,O,O
silicon,71,11,O,O
solar,71,11,O,O
cell,71,11,O,O
.,71,11,O,O
although,72,11,O,O
highest,72,11,O,O
tandem,72,11,O,O
effici,72,11,O,O
have,72,11,O,O
been,72,11,O,O
report,72,11,O,O
for,72,11,O,O
the,72,11,O,O
invert,72,11,O,O
p-i-n,72,11,O,O
structur,72,11,O,O
",",72,11,O,O
high-effici,72,11,O,O
singl,72,11,O,O
junction,72,11,O,O
perovskit,72,11,B,B
solar,72,11,O,O
cell,72,11,O,O
are,72,11,O,O
mostli,72,11,O,O
fabric,72,11,I,I
in,72,11,O,O
the,72,11,O,O
regular,72,11,O,O
n-i-p,72,11,O,O
architectur,72,11,O,O
.,72,11,O,O
in,73,11,O,O
thi,73,11,O,O
work,73,11,O,O
",",73,11,O,O
regular,73,11,O,O
n-i-p,73,11,O,O
perovskit,73,11,B,B
solar,73,11,O,O
cell,73,11,O,O
with,73,11,O,O
a,73,11,O,O
high-bandgap,73,11,O,O
mix,73,11,O,O
cation,73,11,O,O
mix,73,11,O,O
halid,73,11,O,O
absorb,73,11,O,O
suitabl,73,11,O,O
for,73,11,O,O
tandem,73,11,O,O
solar,73,11,O,O
cell,73,11,O,O
are,73,11,O,O
investig,73,11,O,O
by,73,11,O,O
composit,73,11,O,O
engin,73,11,O,O
and,73,11,O,O
the,73,11,O,O
open-circuit,73,11,O,O
voltag,73,11,O,O
is,73,11,O,O
improv,73,11,I,I
to,73,11,O,O
over,73,11,O,O
1.12,73,11,O,O
v,73,11,O,O
use,73,11,O,O
a,73,11,O,O
passiv,73,11,O,O
electron,73,11,O,O
contact,73,11,O,O
.,73,11,O,O
the,74,11,O,O
optim,74,11,O,O
perovskit,74,11,B,B
solar,74,11,O,O
cell,74,11,O,O
is,74,11,O,O
use,74,11,O,O
as,74,11,O,O
a,74,11,O,O
top,74,11,O,O
cell,74,11,O,O
in,74,11,O,O
a,74,11,O,O
monolith,74,11,O,O
perovskit,74,11,B,B
silicon,74,11,O,O
tandem,74,11,O,O
devic,74,11,O,O
with,74,11,O,O
a,74,11,O,O
silicon,74,11,O,O
heterojunct,74,11,O,O
bottom,74,11,O,O
cell,74,11,O,O
allow,74,11,O,O
for,74,11,O,O
voltag,74,11,O,O
up,74,11,O,O
to,74,11,O,O
0.725,74,11,O,O
v.,74,11,O,O
the,74,11,O,O
tandem,74,11,O,O
solar,74,11,O,O
cell,74,11,O,O
with,74,11,O,O
an,74,11,O,O
activ,74,11,O,O
area,74,11,O,O
of,74,11,O,O
0.25,74,11,O,O
cm2,74,11,O,O
achiev,74,11,O,O
record,74,11,O,O
open-circuit,74,11,O,O
voltag,74,11,O,O
of,74,11,O,O
up,74,11,O,O
to,74,11,O,O
1.85,74,11,O,O
v,74,11,O,O
and,74,11,O,O
have,74,11,O,O
effici,74,11,O,O
over,74,11,O,O
20,74,11,O,O
%,74,11,O,O
.,74,11,O,O
analyz,75,11,O,O
the,75,11,O,O
perovskit,75,11,B,B
absorb,75,11,O,O
by,75,11,O,O
spatial,75,11,O,O
resolv,75,11,O,O
photoluminesc,75,11,O,O
measur,75,11,O,O
show,75,11,O,O
a,75,11,O,O
homogen,75,11,O,O
and,75,11,O,O
stabl,75,11,O,O
emiss,75,11,O,O
at,75,11,O,O
~,75,11,O,O
1.7,75,11,O,O
ev,75,11,O,O
which,75,11,O,O
is,75,11,O,O
an,75,11,O,O
optim,75,11,O,O
valu,75,11,O,O
for,75,11,O,O
tandem,75,11,O,O
applic,75,11,O,O
with,75,11,O,O
silicon,75,11,O,O
.,75,11,O,O
the,76,11,O,O
tandem,76,11,O,O
solar,76,11,O,O
cell,76,11,O,O
are,76,11,O,O
mainli,76,11,O,O
limit,76,11,O,O
due,76,11,O,O
to,76,11,O,O
a,76,11,O,O
low,76,11,O,O
current,76,11,O,O
.,76,11,O,O
a,77,11,O,O
spectrometr,77,11,O,O
character,77,11,O,O
reveal,77,11,O,O
that,77,11,O,O
the,77,11,O,O
perovskit,77,11,B,B
solar,77,11,O,O
cell,77,11,O,O
is,77,11,O,O
current,77,11,O,O
limit,77,11,O,O
which,77,11,O,O
could,77,11,O,O
be,77,11,O,O
improv,77,11,I,I
by,77,11,O,O
a,77,11,O,O
thicker,77,11,O,O
perovskit,77,11,B,B
absorb,77,11,O,O
.,77,11,O,O
stabil,78,12,O,O
and,78,12,O,O
scalabl,78,12,O,O
have,78,12,O,O
becom,78,12,O,O
the,78,12,O,O
two,78,12,O,O
main,78,12,O,O
challeng,78,12,O,O
for,78,12,O,O
perovskit,78,12,B,B
solar,78,12,O,O
cell,78,12,O,O
(,78,12,O,O
psc,78,12,O,O
),78,12,O,O
with,78,12,O,O
the,78,12,O,O
research,78,12,O,O
focu,78,12,O,O
in,78,12,O,O
the,78,12,O,O
field,78,12,O,O
advanc,78,12,O,O
toward,78,12,O,O
commerci,78,12,O,O
.,78,12,O,O
one,79,12,O,O
of,79,12,O,O
the,79,12,O,O
prerequisit,79,12,O,O
to,79,12,O,O
solv,79,12,O,O
these,79,12,O,O
challeng,79,12,O,O
is,79,12,O,O
to,79,12,O,O
develop,79,12,O,O
a,79,12,O,O
cost-effect,79,12,O,O
",",79,12,O,O
uniform,79,12,O,O
",",79,12,O,O
and,79,12,O,O
high,79,12,O,O
qualiti,79,12,O,O
electron,79,12,O,O
transport,79,12,O,O
layer,79,12,O,O
that,79,12,O,O
is,79,12,O,O
compat,79,12,O,O
with,79,12,O,O
stabl,79,12,O,O
psc,79,12,O,O
.,79,12,O,O
sputter,80,12,O,O
deposit,80,12,O,O
is,80,12,O,O
wide,80,12,O,O
employ,80,12,O,O
for,80,12,O,O
larg,80,12,O,O
area,80,12,O,O
deposit,80,12,O,O
of,80,12,O,O
high,80,12,O,O
qualiti,80,12,O,O
thin,80,12,O,O
film,80,12,O,O
in,80,12,O,O
the,80,12,O,O
industri,80,12,O,O
.,80,12,O,O
here,81,12,O,O
the,81,12,O,O
composit,81,12,O,O
",",81,12,O,O
structur,81,12,O,O
",",81,12,O,O
and,81,12,O,O
electron,81,12,O,O
properti,81,12,O,O
of,81,12,O,O
room,81,12,O,O
temperatur,81,12,O,O
sputter,81,12,O,O
sno2,81,12,O,O
are,81,12,O,O
systemat,81,12,O,O
studi,81,12,O,O
.,81,12,O,O
ar,82,12,O,O
and,82,12,O,O
o2,82,12,O,O
are,82,12,O,O
use,82,12,O,O
as,82,12,O,O
the,82,12,O,O
sputter,82,12,O,O
and,82,12,O,O
reactiv,82,12,O,O
ga,82,12,O,O
",",82,12,O,O
respect,82,12,O,O
",",82,12,O,O
and,82,12,O,O
it,82,12,O,O
is,82,12,O,O
found,82,12,O,O
that,82,12,O,O
a,82,12,O,O
highli,82,12,O,O
oxid,82,12,O,O
environ,82,12,O,O
is,82,12,O,O
essenti,82,12,O,O
for,82,12,O,O
the,82,12,O,O
format,82,12,O,O
of,82,12,O,O
high,82,12,O,O
qualiti,82,12,O,O
sno2,82,12,O,O
film,82,12,O,O
.,82,12,O,O
with,83,12,O,O
the,83,12,O,O
optim,83,12,O,O
structur,83,12,O,O
",",83,12,O,O
sno2,83,12,O,O
film,83,12,O,O
with,83,12,O,O
high,83,12,O,O
qualiti,83,12,O,O
have,83,12,O,O
been,83,12,O,O
prepar,83,12,I,I
.,83,12,O,O
it,84,12,O,O
is,84,12,O,O
demonstr,84,12,O,O
that,84,12,O,O
psc,84,12,O,O
base,84,12,O,O
on,84,12,O,O
the,84,12,O,O
sputter,84,12,O,O
sno2,84,12,O,O
electron,84,12,O,O
transport,84,12,O,O
layer,84,12,O,O
show,84,12,O,O
an,84,12,O,O
effici,84,12,O,O
up,84,12,O,O
to,84,12,O,O
20.2,84,12,O,O
%,84,12,O,O
(,84,12,O,O
stabil,84,12,O,O
power,84,12,O,O
output,84,12,O,O
of,84,12,O,O
19.8,84,12,O,O
%,84,12,O,O
),84,12,O,O
and,84,12,O,O
a,84,12,O,O
t80,84,12,O,O
oper,84,12,O,O
lifetim,84,12,O,O
of,84,12,O,O
625,84,12,O,O
h.,84,12,O,O
furthermor,84,12,O,O
",",84,12,O,O
the,84,12,O,O
uniform,84,12,O,O
and,84,12,O,O
thin,84,12,O,O
sputter,84,12,O,O
sno2,84,12,O,O
film,84,12,O,O
with,84,12,O,O
high,84,12,O,O
conduct,84,12,O,O
is,84,12,O,O
promis,84,12,O,O
for,84,12,O,O
larg,84,12,O,O
area,84,12,O,O
solar,84,12,O,O
modul,84,12,O,O
",",84,12,O,O
which,84,12,O,O
show,84,12,O,O
effici,84,12,O,O
over,84,12,O,O
12,84,12,O,O
%,84,12,O,O
with,84,12,O,O
an,84,12,O,O
apertur,84,12,O,O
area,84,12,O,O
of,84,12,O,O
22.8,84,12,O,O
cm2,84,12,O,O
fabric,84,12,I,I
on,84,12,O,O
5,84,12,O,O
×,84,12,O,O
5,84,12,O,O
cm2,84,12,O,O
substrat,84,12,O,O
(,84,12,O,O
geometri,84,12,O,O
fill,84,12,O,O
factor,84,12,O,O
=,84,12,O,O
91,84,12,O,O
%,84,12,O,O
),84,12,O,O
",",84,12,O,O
and,84,12,O,O
a,84,12,O,O
t80,84,12,O,O
oper,84,12,O,O
lifetim,84,12,O,O
of,84,12,O,O
515,84,12,O,O
h,84,12,O,O
.,84,12,O,O
herein,85,13,O,O
",",85,13,O,O
a,85,13,O,O
mix,85,13,O,O
anti-solv,85,13,O,O
treatment,85,13,O,O
by,85,13,O,O
spray,85,13,O,O
acetonitril,85,13,O,O
(,85,13,O,O
acn,85,13,O,O
),85,13,O,O
-ad,85,13,O,O
chlorobenzen,85,13,O,O
(,85,13,O,O
cbz,85,13,O,O
),85,13,O,O
for,85,13,O,O
the,85,13,O,O
fabric,85,13,I,I
of,85,13,O,O
high-qual,85,13,O,O
perovskit,85,13,B,B
film,85,13,O,O
is,85,13,O,O
propos,85,13,O,O
.,85,13,O,O
while,86,13,O,O
the,86,13,O,O
lower-boiling-point,86,13,O,O
acn,86,13,O,O
preserv,86,13,O,O
the,86,13,O,O
morpholog,86,13,O,O
of,86,13,O,O
the,86,13,O,O
perovskit,86,13,B,B
film,86,13,O,O
",",86,13,O,O
it,86,13,O,O
ha,86,13,O,O
a,86,13,O,O
signific,86,13,O,O
impact,86,13,O,O
on,86,13,O,O
perovskit,86,13,B,B
crystal,86,13,O,O
dynam,86,13,O,O
.,86,13,O,O
while,87,13,O,O
cbz,87,13,O,O
is,87,13,O,O
respons,87,13,O,O
for,87,13,O,O
facilit,87,13,O,O
nucleat,87,13,O,O
",",87,13,O,O
acn,87,13,O,O
perform,87,13,O,O
two,87,13,O,O
function,87,13,O,O
.,87,13,O,O
acn,88,13,O,O
as,88,13,O,O
a,88,13,O,O
weak,88,13,O,O
polar,88,13,O,O
solvent,88,13,O,O
allow,88,13,O,O
the,88,13,O,O
organ,88,13,O,O
salt,88,13,O,O
in,88,13,O,O
the,88,13,O,O
perovskit,88,13,B,B
complex,88,13,O,O
to,88,13,O,O
be,88,13,O,O
redissolv,88,13,O,O
for,88,13,O,O
perovskit,88,13,B,B
format,88,13,O,O
and,88,13,O,O
loosen,88,13,O,O
the,88,13,O,O
dimethyl,88,13,O,O
sulfoxid,88,13,O,O
(,88,13,O,O
dmso,88,13,O,O
),88,13,O,O
–pbi2,88,13,O,O
bond,88,13,O,O
for,88,13,O,O
more,88,13,O,O
rapid,88,13,O,O
perovskit,88,13,B,B
crystal,88,13,O,O
.,88,13,O,O
for,89,13,O,O
the,89,13,O,O
mix,89,13,O,O
anti-solv,89,13,O,O
treatment,89,13,O,O
to,89,13,O,O
be,89,13,O,O
success,89,13,O,O
",",89,13,O,O
an,89,13,O,O
appropri,89,13,O,O
amount,89,13,O,O
of,89,13,O,O
acn,89,13,O,O
is,89,13,O,O
the,89,13,O,O
key,89,13,O,O
and,89,13,O,O
the,89,13,O,O
use,89,13,O,O
of,89,13,O,O
spray,89,13,O,O
to,89,13,O,O
dispens,89,13,O,O
the,89,13,O,O
mix,89,13,O,O
anti-solv,89,13,O,O
is,89,13,O,O
crucial,89,13,O,O
.,89,13,O,O
thi,90,13,O,O
is,90,13,O,O
due,90,13,O,O
to,90,13,O,O
the,90,13,O,O
more,90,13,O,O
instant,90,13,O,O
and,90,13,O,O
rapid,90,13,O,O
reaction,90,13,O,O
caus,90,13,O,O
by,90,13,O,O
the,90,13,O,O
acn,90,13,O,O
which,90,13,O,O
is,90,13,O,O
faster,90,13,O,O
than,90,13,O,O
spread,90,13,O,O
the,90,13,O,O
acn,90,13,O,O
across,90,13,O,O
the,90,13,O,O
substrat,90,13,O,O
by,90,13,O,O
the,90,13,O,O
spin,90,13,O,O
motion,90,13,O,O
.,90,13,O,O
the,91,13,O,O
result,91,13,O,O
film,91,13,O,O
use,91,13,O,O
an,91,13,O,O
appropri,91,13,O,O
mix,91,13,O,O
anti-solv,91,13,O,O
treatment,91,13,O,O
is,91,13,O,O
a,91,13,O,O
pinhole-fre,91,13,O,O
high-qual,91,13,O,O
perovskit,91,13,B,B
film,91,13,O,O
with,91,13,O,O
larger,91,13,O,O
grain,91,13,O,O
and,91,13,O,O
enhanc,91,13,O,O
crystallin,91,13,O,O
compar,91,13,O,O
with,91,13,O,O
cbz-onli,91,13,O,O
treatment,91,13,O,O
film,91,13,O,O
.,91,13,O,O
defect,92,14,O,O
passiv,92,14,O,O
