text,sentence_idx,abstract_idx,label
interfac,59,8,O
between,59,8,O
the,59,8,O
absorb,59,8,O
and,59,8,O
the,59,8,O
carrier,59,8,O
transport,59,8,O
layer,59,8,O
",",59,8,O
which,59,8,O
improv,59,8,I
devic,59,8,O
perform,59,8,O
substanti,59,8,O
.,59,8,O
the,60,8,O
result,60,8,O
photovolta,60,8,O
devic,60,8,O
exhibit,60,8,O
an,60,8,O
effici,60,8,O
of,60,8,O
21.48,60,8,O
%,60,8,O
with,60,8,O
good,60,8,O
humid,60,8,O
stabil,60,8,O
and,60,8,O
improv,60,8,I
resist,60,8,O
against,60,8,O
thermal,60,8,O
cycl,60,8,O
.,60,8,O
spiro-link,61,9,O
compound,61,9,O
have,61,9,O
been,61,9,O
use,61,9,O
as,61,9,O
benchmark,61,9,O
hole-transport,61,9,O
materi,61,9,O
(,61,9,O
htm,61,9,O
),61,9,O
for,61,9,O
the,61,9,O
construct,61,9,O
of,61,9,O
effici,61,9,O
normal,61,9,O
architectur,61,9,O
(,61,9,O
n-i-p,61,9,O
),61,9,O
perovskit,61,9,B
solar,61,9,O
cell,61,9,O
(,61,9,O
psc,61,9,O
),61,9,O
.,61,9,O
howev,62,9,O
",",62,9,O
the,62,9,O
heavi,62,9,O
relianc,62,9,O
on,62,9,O
the,62,9,O
use,62,9,O
of,62,9,O
dopant,62,9,O
not,62,9,O
onli,62,9,O
complic,62,9,O
the,62,9,O
devic,62,9,O
fabric,62,9,I
but,62,9,O
impos,62,9,O
long-term,62,9,O
stabil,62,9,O
concern,62,9,O
of,62,9,O
the,62,9,O
devic,62,9,O
.,62,9,O
herein,63,9,O
",",63,9,O
it,63,9,O
is,63,9,O
report,63,9,O
that,63,9,O
solution-process,63,9,O
dopant-fre,63,9,O
spiro,63,9,O
molecul,63,9,O
can,63,9,O
serv,63,9,O
as,63,9,O
superior,63,9,O
htm,63,9,O
to,63,9,O
fabric,63,9,I
effici,63,9,O
invert,63,9,O
(,63,9,O
p-i-n,63,9,O
),63,9,O
psc,63,9,O
.,63,9,O
ration,64,9,O
choic,64,9,O
of,64,9,O
orthogon,64,9,O
solvent,64,9,O
allow,64,9,O
us,64,9,O
to,64,9,O
solut,64,9,O
deposit,64,9,O
uniform,64,9,O
and,64,9,O
pinhole-fre,64,9,O
perovskit,64,9,B
film,64,9,O
without,64,9,O
compromis,64,9,O
the,64,9,O
hole-extract,64,9,O
capabl,64,9,O
of,64,9,O
the,64,9,O
spiro-bas,64,9,O
interfac,64,9,O
layer,64,9,O
.,64,9,O
to,65,9,O
illustr,65,9,O
the,65,9,O
gener,65,9,O
of,65,9,O
the,65,9,O
strategi,65,9,O
",",65,9,O
three,65,9,O
spiro-link,65,9,O
molecul,65,9,O
are,65,9,O
investig,65,9,O
side,65,9,O
by,65,9,O
side,65,9,O
as,65,9,O
htm,65,9,O
in,65,9,O
one-step,65,9,O
solution-process,65,9,O
ch3nh3pbi3,65,9,B
psc,65,9,O
.,65,9,O
due,66,9,O
to,66,9,O
the,66,9,O
favor,66,9,O
energy-level,66,9,O
align,66,9,O
and,66,9,O
high,66,9,O
hole,66,9,O
mobil,66,9,O
",",66,9,O
solar,66,9,O
cell,66,9,O
base,66,9,O
on,66,9,O
the,66,9,O
htm,66,9,O
of,66,9,O
spiro-ttb,66,9,O
yield,66,9,O
a,66,9,O
high,66,9,O
effici,66,9,O
of,66,9,O
18.38,66,9,B
%,66,9,O
with,66,9,O
open-circuit,66,9,O
voltag,66,9,O
(,66,9,O
voc,66,9,O
),66,9,O
up,66,9,O
to,66,9,O
1.09,66,9,O
v.,66,9,O
these,66,9,O
result,66,9,O
suggest,66,9,O
that,66,9,O
small,66,9,O
molecular,66,9,O
htm,66,9,O
commonli,66,9,O
develop,66,9,O
for,66,9,O
normal,66,9,O
structur,66,9,O
devic,66,9,O
can,66,9,O
be,66,9,O
of,66,9,O
great,66,9,O
potenti,66,9,O
to,66,9,O
fabric,66,9,I
cost-effect,66,9,O
and,66,9,O
highli,66,9,O
effici,66,9,O
invert,66,9,O
psc,66,9,O
.,66,9,O
the,67,10,O
all-inorgan,67,10,O
α-cspbi3,67,10,B
perovskit,67,10,B
with,67,10,O
superb,67,10,O
thermal,67,10,O
stabil,67,10,O
and,67,10,O
suitabl,67,10,O
band,67,10,O
gap,67,10,O
for,67,10,O
light,67,10,O
harvest,67,10,O
ha,67,10,O
been,67,10,O
consid,67,10,O
as,67,10,O
a,67,10,O
promis,67,10,O
candid,67,10,O
for,67,10,O
effici,67,10,O
perovskit,67,10,B
solar,67,10,O
cell,67,10,O
(,67,10,O
psc,67,10,O
),67,10,O
.,67,10,O
howev,68,10,O
",",68,10,O
the,68,10,O
photoact,68,10,O
black,68,10,O
α-cspbi3,68,10,B
is,68,10,O
thermodynam,68,10,O
unstabl,68,10,O
and,68,10,O
transform,68,10,O
spontan,68,10,O
into,68,10,O
nonphotoact,68,10,O
yellow,68,10,O
δ-phase,68,10,O
at,68,10,O
room,68,10,O
temperatur,68,10,O
.,68,10,O
herein,69,10,O
",",69,10,O
a,69,10,O
facil,69,10,O
method,69,10,O
is,69,10,O
report,69,10,O
to,69,10,O
prepar,69,10,I
α-cspbi3,69,10,B
perovskit,69,10,B
film,69,10,O
with,69,10,O
high,69,10,O
stabil,69,10,O
at,69,10,O
room,69,10,O
temperatur,69,10,O
by,69,10,O
mix,69,10,O
a,69,10,O
small,69,10,O
amount,69,10,O
of,69,10,O
ascorb,69,10,O
acid,69,10,O
(,69,10,O
aa,69,10,O
),69,10,O
in,69,10,O
the,69,10,O
cspbi3,69,10,B
precursor,69,10,O
solut,69,10,O
.,69,10,O
it,70,10,O
is,70,10,O
reveal,70,10,O
that,70,10,O
the,70,10,O
interact,70,10,O
of,70,10,O
aa,70,10,O
with,70,10,O
the,70,10,O
cspbi3,70,10,B
precursor,70,10,O
could,70,10,O
effect,70,10,O
inhibit,70,10,O
the,70,10,O
rapid,70,10,O
crystal,70,10,O
of,70,10,O
cspbi3,70,10,B
and,70,10,O
reduc,70,10,O
the,70,10,O
size,70,10,O
of,70,10,O
the,70,10,O
coordin,70,10,O
colloid,70,10,O
",",70,10,O
and,70,10,O
thu,70,10,O
decreas,70,10,O
the,70,10,O
grain,70,10,O
size,70,10,O
of,70,10,O
cspbi3,70,10,B
for,70,10,O
prepar,70,10,I
long-term,70,10,O
stabl,70,10,O
α-cspbi3,70,10,B
film,70,10,O
.,70,10,O
perovskit,71,11,B
silicon,71,11,O
tandem,71,11,O
solar,71,11,O
cell,71,11,O
are,71,11,O
a,71,11,O
promis,71,11,O
technolog,71,11,O
to,71,11,O
overcom,71,11,O
the,71,11,O
effici,71,11,O
limit,71,11,O
of,71,11,O
silicon,71,11,O
solar,71,11,O
cell,71,11,O
.,71,11,O
although,72,11,O
highest,72,11,O
tandem,72,11,O
effici,72,11,O
have,72,11,O
been,72,11,O
report,72,11,O
for,72,11,O
the,72,11,O
invert,72,11,O
p-i-n,72,11,O
structur,72,11,O
",",72,11,O
high-effici,72,11,O
singl,72,11,O
junction,72,11,O
perovskit,72,11,B
solar,72,11,O
cell,72,11,O
are,72,11,O
mostli,72,11,O
fabric,72,11,I
in,72,11,O
the,72,11,O
regular,72,11,O
n-i-p,72,11,O
architectur,72,11,O
.,72,11,O
in,73,11,O
thi,73,11,O
work,73,11,O
",",73,11,O
regular,73,11,O
n-i-p,73,11,O
perovskit,73,11,B
solar,73,11,O
cell,73,11,O
with,73,11,O
a,73,11,O
high-bandgap,73,11,O
mix,73,11,O
cation,73,11,O
mix,73,11,O
halid,73,11,O
absorb,73,11,O
suitabl,73,11,O
for,73,11,O
tandem,73,11,O
solar,73,11,O
cell,73,11,O
are,73,11,O
investig,73,11,O
by,73,11,O
composit,73,11,O
engin,73,11,O
and,73,11,O
the,73,11,O
open-circuit,73,11,O
voltag,73,11,O
is,73,11,O
improv,73,11,I
to,73,11,O
over,73,11,O
1.12,73,11,O
v,73,11,O
use,73,11,O
a,73,11,O
passiv,73,11,O
electron,73,11,O
contact,73,11,O
.,73,11,O
the,74,11,O
optim,74,11,O
perovskit,74,11,B
solar,74,11,O
cell,74,11,O
is,74,11,O
use,74,11,O
as,74,11,O
a,74,11,O
top,74,11,O
cell,74,11,O
in,74,11,O
a,74,11,O
monolith,74,11,O
perovskit,74,11,B
silicon,74,11,O
tandem,74,11,O
devic,74,11,O
with,74,11,O
a,74,11,O
silicon,74,11,O
heterojunct,74,11,O
bottom,74,11,O
cell,74,11,O
allow,74,11,O
for,74,11,O
voltag,74,11,O
up,74,11,O
to,74,11,O
0.725,74,11,O
v.,74,11,O
the,74,11,O
tandem,74,11,O
solar,74,11,O
cell,74,11,O
with,74,11,O
an,74,11,O
activ,74,11,O
area,74,11,O
of,74,11,O
0.25,74,11,O
cm2,74,11,O
achiev,74,11,O
record,74,11,O
open-circuit,74,11,O
voltag,74,11,O
of,74,11,O
up,74,11,O
to,74,11,O
1.85,74,11,O
v,74,11,O
and,74,11,O
have,74,11,O
effici,74,11,O
over,74,11,O
20,74,11,O
%,74,11,O
.,74,11,O
analyz,75,11,O
the,75,11,O
perovskit,75,11,B
absorb,75,11,O
by,75,11,O
spatial,75,11,O
resolv,75,11,O
photoluminesc,75,11,O
measur,75,11,O
show,75,11,O
a,75,11,O
homogen,75,11,O
and,75,11,O
stabl,75,11,O
emiss,75,11,O
at,75,11,O
~,75,11,O
1.7,75,11,O
ev,75,11,O
which,75,11,O
is,75,11,O
an,75,11,O
optim,75,11,O
valu,75,11,O
for,75,11,O
tandem,75,11,O
applic,75,11,O
with,75,11,O
silicon,75,11,O
.,75,11,O
the,76,11,O
tandem,76,11,O
solar,76,11,O
cell,76,11,O
are,76,11,O
mainli,76,11,O
limit,76,11,O
due,76,11,O
to,76,11,O
a,76,11,O
low,76,11,O
current,76,11,O
.,76,11,O
a,77,11,O
spectrometr,77,11,O
character,77,11,O
reveal,77,11,O
that,77,11,O
the,77,11,O
perovskit,77,11,B
solar,77,11,O
cell,77,11,O
is,77,11,O
current,77,11,O
limit,77,11,O
which,77,11,O
could,77,11,O
be,77,11,O
improv,77,11,I
by,77,11,O
a,77,11,O
thicker,77,11,O
perovskit,77,11,B
absorb,77,11,O
.,77,11,O
stabil,78,12,O
and,78,12,O
scalabl,78,12,O
have,78,12,O
becom,78,12,O
the,78,12,O
two,78,12,O
main,78,12,O
challeng,78,12,O
for,78,12,O
perovskit,78,12,B
solar,78,12,O
cell,78,12,O
(,78,12,O
psc,78,12,O
),78,12,O
with,78,12,O
the,78,12,O
research,78,12,O
focu,78,12,O
in,78,12,O
the,78,12,O
field,78,12,O
advanc,78,12,O
toward,78,12,O
commerci,78,12,O
.,78,12,O
one,79,12,O
of,79,12,O
the,79,12,O
prerequisit,79,12,O
to,79,12,O
solv,79,12,O
these,79,12,O
challeng,79,12,O
is,79,12,O
to,79,12,O
develop,79,12,O
a,79,12,O
cost-effect,79,12,O
",",79,12,O
uniform,79,12,O
",",79,12,O
and,79,12,O
high,79,12,O
qualiti,79,12,O
electron,79,12,O
transport,79,12,O
layer,79,12,O
that,79,12,O
is,79,12,O
compat,79,12,O
with,79,12,O
stabl,79,12,O
psc,79,12,O
.,79,12,O
sputter,80,12,O
deposit,80,12,O
is,80,12,O
wide,80,12,O
employ,80,12,O
for,80,12,O
larg,80,12,O
area,80,12,O
deposit,80,12,O
of,80,12,O
high,80,12,O
qualiti,80,12,O
thin,80,12,O
film,80,12,O
in,80,12,O
the,80,12,O
industri,80,12,O
.,80,12,O
here,81,12,O
the,81,12,O
composit,81,12,O
",",81,12,O
structur,81,12,O
",",81,12,O
and,81,12,O
electron,81,12,O
properti,81,12,O
of,81,12,O
room,81,12,O
temperatur,81,12,O
sputter,81,12,O
sno2,81,12,O
are,81,12,O
systemat,81,12,O
studi,81,12,O
.,81,12,O
ar,82,12,O
and,82,12,O
o2,82,12,O
are,82,12,O
use,82,12,O
as,82,12,O
the,82,12,O
sputter,82,12,O
and,82,12,O
reactiv,82,12,O
ga,82,12,O
",",82,12,O
respect,82,12,O
",",82,12,O
and,82,12,O
it,82,12,O
is,82,12,O
found,82,12,O
that,82,12,O
a,82,12,O
highli,82,12,O
oxid,82,12,O
environ,82,12,O
is,82,12,O
essenti,82,12,O
for,82,12,O
the,82,12,O
format,82,12,O
of,82,12,O
high,82,12,O
qualiti,82,12,O
sno2,82,12,O
film,82,12,O
.,82,12,O
with,83,12,O
the,83,12,O
optim,83,12,O
structur,83,12,O
",",83,12,O
sno2,83,12,O
film,83,12,O
with,83,12,O
high,83,12,O
qualiti,83,12,O
have,83,12,O
been,83,12,O
prepar,83,12,I
.,83,12,O
it,84,12,O
is,84,12,O
demonstr,84,12,O
that,84,12,O
psc,84,12,O
base,84,12,O
on,84,12,O
the,84,12,O
sputter,84,12,O
sno2,84,12,O
electron,84,12,O
transport,84,12,O
layer,84,12,O
show,84,12,O
an,84,12,O
effici,84,12,O
up,84,12,O
to,84,12,O
20.2,84,12,O
%,84,12,O
(,84,12,O
stabil,84,12,O
power,84,12,O
output,84,12,O
of,84,12,O
19.8,84,12,O
%,84,12,O
),84,12,O
and,84,12,O
a,84,12,O
t80,84,12,O
oper,84,12,O
lifetim,84,12,O
of,84,12,O
625,84,12,O
h.,84,12,O
furthermor,84,12,O
",",84,12,O
the,84,12,O
uniform,84,12,O
and,84,12,O
thin,84,12,O
sputter,84,12,O
sno2,84,12,O
film,84,12,O
with,84,12,O
high,84,12,O
conduct,84,12,O
is,84,12,O
promis,84,12,O
for,84,12,O
larg,84,12,O
area,84,12,O
solar,84,12,O
modul,84,12,O
",",84,12,O
which,84,12,O
show,84,12,O
effici,84,12,O
over,84,12,O
12,84,12,O
%,84,12,O
with,84,12,O
an,84,12,O
apertur,84,12,O
area,84,12,O
of,84,12,O
22.8,84,12,O
cm2,84,12,O
fabric,84,12,I
on,84,12,O
5,84,12,O
×,84,12,O
5,84,12,O
cm2,84,12,O
substrat,84,12,O
(,84,12,O
geometri,84,12,O
fill,84,12,O
factor,84,12,O
=,84,12,O
91,84,12,O
%,84,12,O
),84,12,O
",",84,12,O
and,84,12,O
a,84,12,O
t80,84,12,O
oper,84,12,O
lifetim,84,12,O
of,84,12,O
515,84,12,O
h,84,12,O
.,84,12,O
herein,85,13,O
",",85,13,O
a,85,13,O
mix,85,13,O
anti-solv,85,13,O
treatment,85,13,O
by,85,13,O
spray,85,13,O
acetonitril,85,13,O
(,85,13,O
acn,85,13,O
),85,13,O
-ad,85,13,O
chlorobenzen,85,13,O
(,85,13,O
cbz,85,13,O
),85,13,O
for,85,13,O
the,85,13,O
fabric,85,13,I
of,85,13,O
high-qual,85,13,O
perovskit,85,13,B
film,85,13,O
is,85,13,O
propos,85,13,O
.,85,13,O
while,86,13,O
the,86,13,O
lower-boiling-point,86,13,O
acn,86,13,O
preserv,86,13,O
the,86,13,O
morpholog,86,13,O
of,86,13,O
the,86,13,O
perovskit,86,13,B
film,86,13,O
",",86,13,O
it,86,13,O
ha,86,13,O
a,86,13,O
signific,86,13,O
impact,86,13,O
on,86,13,O
perovskit,86,13,B
crystal,86,13,O
dynam,86,13,O
.,86,13,O
while,87,13,O
cbz,87,13,O
is,87,13,O
respons,87,13,O
for,87,13,O
facilit,87,13,O
nucleat,87,13,O
",",87,13,O
acn,87,13,O
perform,87,13,O
two,87,13,O
function,87,13,O
.,87,13,O
acn,88,13,O
as,88,13,O
a,88,13,O
weak,88,13,O
polar,88,13,O
solvent,88,13,O
allow,88,13,O
the,88,13,O
organ,88,13,O
salt,88,13,O
in,88,13,O
the,88,13,O
perovskit,88,13,B
complex,88,13,O
to,88,13,O
be,88,13,O
redissolv,88,13,O
for,88,13,O
perovskit,88,13,B
format,88,13,O
and,88,13,O
loosen,88,13,O
the,88,13,O
dimethyl,88,13,O
sulfoxid,88,13,O
(,88,13,O
dmso,88,13,O
),88,13,O
–pbi2,88,13,O
bond,88,13,O
for,88,13,O
more,88,13,O
rapid,88,13,O
perovskit,88,13,B
crystal,88,13,O
.,88,13,O
for,89,13,O
the,89,13,O
mix,89,13,O
anti-solv,89,13,O
treatment,89,13,O
to,89,13,O
be,89,13,O
success,89,13,O
",",89,13,O
an,89,13,O
appropri,89,13,O
amount,89,13,O
of,89,13,O
acn,89,13,O
is,89,13,O
the,89,13,O
key,89,13,O
and,89,13,O
the,89,13,O
use,89,13,O
of,89,13,O
spray,89,13,O
to,89,13,O
dispens,89,13,O
the,89,13,O
mix,89,13,O
anti-solv,89,13,O
is,89,13,O
crucial,89,13,O
.,89,13,O
thi,90,13,O
is,90,13,O
due,90,13,O
to,90,13,O
the,90,13,O
more,90,13,O
instant,90,13,O
and,90,13,O
rapid,90,13,O
reaction,90,13,O
caus,90,13,O
by,90,13,O
the,90,13,O
acn,90,13,O
which,90,13,O
is,90,13,O
faster,90,13,O
than,90,13,O
spread,90,13,O
the,90,13,O
acn,90,13,O
across,90,13,O
the,90,13,O
substrat,90,13,O
by,90,13,O
the,90,13,O
spin,90,13,O
motion,90,13,O
.,90,13,O
the,91,13,O
result,91,13,O
film,91,13,O
use,91,13,O
an,91,13,O
appropri,91,13,O
mix,91,13,O
anti-solv,91,13,O
treatment,91,13,O
is,91,13,O
a,91,13,O
pinhole-fre,91,13,O
high-qual,91,13,O
perovskit,91,13,B
film,91,13,O
with,91,13,O
larger,91,13,O
grain,91,13,O
and,91,13,O
enhanc,91,13,O
crystallin,91,13,O
compar,91,13,O
with,91,13,O
cbz-onli,91,13,O
treatment,91,13,O
film,91,13,O
.,91,13,O
defect,92,14,O
passiv,92,14,O
use,92,14,O
oxygen,92,14,O
ha,92,14,O
been,92,14,O
identifi,92,14,O
as,92,14,O
an,92,14,O
effici,92,14,O
and,92,14,O
conveni,92,14,O
approach,92,14,O
to,92,14,O
suppress,92,14,O
nonradi,92,14,O
recombin,92,14,O
and,92,14,O
improv,92,14,I
the,92,14,O
photovolta,92,14,O
perform,92,14,O
of,92,14,O
hybrid,92,14,O
organic–inorgan,92,14,O
halid,92,14,O
perovskit,92,14,B
(,92,14,O
hhp,92,14,O
),92,14,O
.,92,14,O
howev,93,14,O
",",93,14,O
oxygen,93,14,O
can,93,14,O
serious,93,14,O
undermin,93,14,O
the,93,14,O
chemic,93,14,O
stabil,93,14,O
of,93,14,O
hhp,93,14,O
due,93,14,O
to,93,14,O
the,93,14,O
reaction,93,14,O
of,93,14,O
superoxid,93,14,B
with,93,14,O
proton,93,14,O
organ,93,14,O
cation,93,14,O
such,93,14,O
as,93,14,O
ch3nh3+,93,14,B
and,93,14,O
[,93,14,O
(,93,14,O
nh2,93,14,O
),93,14,O
2ch,93,14,O
],93,14,O
+,93,14,O
",",93,14,O
thu,93,14,O
hinder,93,14,O
the,93,14,O
deep,93,14,O
understand,93,14,O
of,93,14,O
how,93,14,O
oxygen,93,14,O
affect,93,14,O
their,93,14,O
defect,93,14,O
properti,93,14,O
.,93,14,O
here,94,14,O
we,94,14,O
substitut,94,14,O
free-proton,94,14,O
inorgan,94,14,O
cs+,94,14,O
for,94,14,O
organ,94,14,O
moieti,94,14,O
to,94,14,O
avoid,94,14,O
the,94,14,O
neg,94,14,O
effect,94,14,O
of,94,14,O
oxygen,94,14,O
and,94,14,O
then,94,14,O
systemat,94,14,O
investig,94,14,O
the,94,14,O
oxygen,94,14,O
passiv,94,14,O
mechan,94,14,O
in,94,14,O
all-inorgan,94,14,O
halid,94,14,O
perovskit,94,14,B
(,94,14,O
ihp,94,14,O
),94,14,O
from,94,14,O
theori,94,14,O
to,94,14,O
experi,94,14,O
.,94,14,O
we,95,14,O
find,95,14,O
that,95,14,O
",",95,14,O
in,95,14,O
contrast,95,14,O
to,95,14,O
convent,95,14,O
oxygen,95,14,O
molecul,95,14,O
passiv,95,14,O
just,95,14,O
through,95,14,O
physisorpt,95,14,O
on,95,14,O
the,95,14,O
surfac,95,14,O
of,95,14,O
perovskit,95,14,B
",",95,14,O
the,95,14,O
oxygen,95,14,O
atom,95,14,O
can,95,14,O
provid,95,14,O
a,95,14,O
better,95,14,O
passiv,95,14,O
effect,95,14,O
due,95,14,O
to,95,14,O
it,95,14,O
stronger,95,14,O
interact,95,14,O
with,95,14,O
perovskit,95,14,B
.,95,14,O
the,96,14,O
key,96,14,O
point,96,14,O
to,96,14,O
achiev,96,14,O
o-passiv,96,14,O
perovskit,96,14,B
rather,96,14,O
than,96,14,O
o2,96,14,O
is,96,14,O
the,96,14,O
dry-air,96,14,O
process,96,14,I
condit,96,14,O
",",96,14,O
which,96,14,O
can,96,14,O
dissoci,96,14,O
the,96,14,O
o2,96,14,O
into,96,14,O
o,96,14,O
dure,96,14,O
the,96,14,O
anneal,96,14,O
process,96,14,I
.,96,14,O
o-passiv,97,14,O
ihp,97,14,O
solar,97,14,O
cell,97,14,O
exhibit,97,14,O
enhanc,97,14,O
power,97,14,O
convers,97,14,O
effici,97,14,O
(,97,14,O
pce,97,14,O
),97,14,O
and,97,14,O
better,97,14,O
air,97,14,O
stabil,97,14,O
than,97,14,O
o2-passiv,97,14,O
cell,97,14,O
.,97,14,O
these,98,14,O
result,98,14,O
not,98,14,O
onli,98,14,O
provid,98,14,O
deep,98,14,O
insight,98,14,O
into,98,14,O
the,98,14,O
passiv,98,14,O
effect,98,14,O
of,98,14,O
oxygen,98,14,O
on,98,14,O
perovskit,98,14,B
but,98,14,O
also,98,14,O
demonstr,98,14,O
the,98,14,O
great,98,14,O
potenti,98,14,O
of,98,14,O
ihp,98,14,O
for,98,14,O
high,98,14,O
photovolta,98,14,O
perform,98,14,O
with,98,14,O
simplifi,98,14,O
ambient,98,14,O
process,98,14,I
.,98,14,O
chemic,99,15,O
dope,99,15,O
of,99,15,O
inorganic–organ,99,15,O
hybrid,99,15,O
perovskit,99,15,B
is,99,15,O
an,99,15,O
effect,99,15,O
way,99,15,O
of,99,15,O
improv,99,15,I
the,99,15,O
perform,99,15,O
and,99,15,O
oper,99,15,O
stabil,99,15,O
of,99,15,O
perovskit,99,15,B
solar,99,15,O
cell,99,15,O
(,99,15,O
psc,99,15,O
),99,15,O
.,99,15,O
here,100,15,O
we,100,15,O
use,100,15,O
5-ammonium,100,15,O
valer,100,15,O
acid,100,15,O
iodid,100,15,O
(,100,15,O
avai,100,15,O
),100,15,O
to,100,15,O
chemic,100,15,O
stabil,100,15,O
the,100,15,O
structur,100,15,O
of,100,15,O
α-fapbi3,100,15,B
.,100,15,O
use,101,15,O
solid-st,101,15,O
ma,101,15,O
nmr,101,15,O
",",101,15,O
we,101,15,O
demonstr,101,15,O
the,101,15,O
atomic-level,101,15,O
interact,101,15,O
between,101,15,O
the,101,15,O
molecular,101,15,O
modul,101,15,O
and,101,15,O
the,101,15,O
perovskit,101,15,B
lattic,101,15,O
and,101,15,O
propos,101,15,O
a,101,15,O
structur,101,15,O
model,101,15,O
of,101,15,O
the,101,15,O
stabil,101,15,O
three-dimension,101,15,O
structur,101,15,O
",",101,15,O
further,101,15,O
aid,101,15,O
by,101,15,O
densiti,101,15,O
function,101,15,O
theori,101,15,O
(,101,15,O
dft,101,15,O
),101,15,O
calcul,101,15,O
.,101,15,O
we,102,15,O
find,102,15,O
that,102,15,O
one-step,102,15,O
deposit,102,15,O
of,102,15,O
the,102,15,O
perovskit,102,15,B
in,102,15,O
the,102,15,O
presenc,102,15,O
of,102,15,O
avai,102,15,O
produc,102,15,I
highli,102,15,O
crystallin,102,15,O
film,102,15,O
with,102,15,O
larg,102,15,O
",",102,15,O
micrometer-s,102,15,O
grain,102,15,O
and,102,15,O
enhanc,102,15,O
charge-carri,102,15,O
lifetim,102,15,O
",",102,15,O
as,102,15,O
probe,102,15,O
by,102,15,O
transient,102,15,O
absorpt,102,15,O
spectroscopi,102,15,O
.,102,15,O
as,103,15,O
a,103,15,O
result,103,15,O
",",103,15,O
we,103,15,O
achiev,103,15,O
greatli,103,15,O
enhanc,103,15,O
solar,103,15,O
cell,103,15,O
perform,103,15,O
for,103,15,O
the,103,15,O
optim,103,15,O
ava-bas,103,15,O
devic,103,15,O
with,103,15,O
a,103,15,O
maximum,103,15,O
power,103,15,O
convers,103,15,O
effici,103,15,O
(,103,15,O
pce,103,15,O
),103,15,O
of,103,15,O
18.94,103,15,O
%,103,15,O
.,103,15,O
the,104,15,O
devic,104,15,O
retain,104,15,O
90,104,15,O
%,104,15,O
of,104,15,O
the,104,15,O
initi,104,15,O
effici,104,15,O
after,104,15,O
300,104,15,O
h,104,15,O
under,104,15,O
continu,104,15,O
white,104,15,O
light,104,15,O
illumin,104,15,O
and,104,15,O
maximum-pow,104,15,O
point-track,104,15,O
measur,104,15,O
.,104,15,O
mxene,105,16,O
are,105,16,O
a,105,16,O
larg,105,16,O
and,105,16,O
rapidli,105,16,O
expand,105,16,O
famili,105,16,O
of,105,16,O
2d,105,16,O
materi,105,16,O
that,105,16,O
",",105,16,O
owe,105,16,O
to,105,16,O
their,105,16,O
uniqu,105,16,O
optoelectron,105,16,O
properti,105,16,O
and,105,16,O
tunabl,105,16,O
surfac,105,16,O
termin,105,16,O
",",105,16,O
find,105,16,O
a,105,16,O
wide,105,16,O
rang,105,16,O
of,105,16,O
applic,105,16,O
includ,105,16,O
energi,105,16,O
storag,105,16,O
and,105,16,O
energi,105,16,O
convers,105,16,O
.,105,16,O
in,106,16,O
thi,106,16,O
work,106,16,O
",",106,16,O
ti3c2tx,106,16,B
mxene,106,16,O
nanosheet,106,16,O
are,106,16,O
appli,106,16,O
as,106,16,O
a,106,16,O
novel,106,16,O
type,106,16,O
of,106,16,O
electron,106,16,O
transport,106,16,O
layer,106,16,O
(,106,16,O
etl,106,16,O
),106,16,O
in,106,16,O
low-temperatur,106,16,O
process,106,16,I
planar-structur,106,16,O
perovskit,106,16,B
solar,106,16,O
cell,106,16,O
(,106,16,O
psc,106,16,O
),106,16,O
.,106,16,O
interestingli,107,16,O
",",107,16,O
simpl,107,16,O
uv-ozon,107,16,O
treatment,107,16,O
of,107,16,O
the,107,16,O
metal,107,16,O
ti3c2tx,107,16,B
that,107,16,O
increas,107,16,O
the,107,16,O
surfac,107,16,O
tio,107,16,O
bond,107,16,O
without,107,16,O
ani,107,16,O
chang,107,16,O
in,107,16,O
it,107,16,O
bulk,107,16,O
properti,107,16,O
such,107,16,O
as,107,16,O
high,107,16,O
electron,107,16,O
mobil,107,16,O
improv,107,16,I
it,107,16,O
suitabl,107,16,O
as,107,16,O
an,107,16,O
etl,107,16,O
.,107,16,O
improv,108,16,I
electron,108,16,O
transfer,108,16,O
and,108,16,O
suppress,108,16,O
recombin,108,16,O
at,108,16,O
the,108,16,O
etl/perovskit,108,16,B
interfac,108,16,O
result,108,16,O
in,108,16,O
augment,108,16,O
of,108,16,O
the,108,16,O
power,108,16,O
convers,108,16,O
effici,108,16,O
(,108,16,O
pce,108,16,O
),108,16,O
from,108,16,O
5.00,108,16,O
%,108,16,O
in,108,16,O
the,108,16,O
case,108,16,O
of,108,16,O
ti3c2tx,108,16,B
without,108,16,O
uv-ozon,108,16,O
treatment,108,16,O
to,108,16,O
the,108,16,O
champion,108,16,O
pce,108,16,O
of,108,16,O
17.17,108,16,O
%,108,16,O
",",108,16,O
achiev,108,16,O
use,108,16,O
the,108,16,O
ti3c2tx,108,16,B
film,108,16,O
after,108,16,O
30,108,16,O
min,108,16,O
of,108,16,O
uv-ozon,108,16,O
treatment,108,16,O
.,108,16,O
as,109,16,O
the,109,16,O
first,109,16,O
report,109,16,O
on,109,16,O
the,109,16,O
use,109,16,O
of,109,16,O
pure,109,16,O
mxene,109,16,O
layer,109,16,O
as,109,16,O
an,109,16,O
etl,109,16,O
in,109,16,O
psc,109,16,O
",",109,16,O
thi,109,16,O
work,109,16,O
show,109,16,O
the,109,16,O
great,109,16,O
